Portfolio_ID,Client_ID,Risk_Level,Portfolio_Value_USD,Client_Segment,Stress_Loss,Daily_Return,Daily_PnL,Scenario
5966,1677.0,High,49125.44,Institutional,12281.36,-0.007910050428015436,-388.5847076984466,Stress Market
5718,1870.0,High,799217.26,HNI,199804.315,0.030067689542354017,24030.616450570833,Stress Market
5008,1379.0,Medium,317710.96,Retail,47656.644,0.019654865748768548,6244.566265712375,Stress Market
5034,1766.0,High,109292.41,Retail,27323.1025,-0.009457200543065366,-1033.6002392049227,Stress Market
5365,1263.0,High,453242.1,HNI,113310.525,-0.007403736341917151,-3355.6850074568474,Stress Market
5161,1909.0,High,328639.56,HNI,82159.89,-0.004635692177210148,-1523.4718374137851,Stress Market
5894,1943.0,Medium,454436.52,Institutional,68165.478,-0.015433406132411325,-7013.503374559662,Stress Market
5101,1084.0,Medium,48720.82,HNI,7308.123,-0.01032382335781038,-502.9851395276751,Stress Market
5326,1513.0,High,34071.9,Institutional,8517.975,-0.01908281533504136,-650.1877758139957,Stress Market
5690,1708.0,High,222153.46,Retail,55538.365,-0.01435595130208257,-3189.224253349148,Stress Market
5286,1866.0,High,63777.51,Institutional,15944.3775,0.0003063022522643779,19.535194956813886,Stress Market
5617,1505.0,Medium,142285.0,Retail,21342.75,0.0035105767904382427,499.50241862750534,Stress Market
5936,1363.0,High,410.02,Retail,102.505,0.03201000985628154,13.124744241272555,Stress Market
5446,1726.0,High,436523.01,HNI,109130.7525,-0.01896708081477582,-8279.567208179194,Stress Market
5257,1609.0,Low,605695.4199999999,Retail,30284.770999999997,0.005321611992382919,3223.2760108034086,Stress Market
5463,1852.0,Medium,253936.64,Retail,38090.496,-0.0018678661307061075,-474.3196492013098,Stress Market
5734,1041.0,Low,64452.15,HNI,3222.6075,0.00015268145173783534,9.840647829624725,Stress Market
5232,1355.0,Low,10256.4,HNI,512.82,0.0037740974608330177,38.70865319728776,Stress Market
5237,1873.0,Medium,228778.3,HNI,34316.744999999995,-0.012772664258747584,-2922.108415587032,Stress Market
5108,1730.0,Low,214065.0,Institutional,10703.25,0.0023120487309202533,494.92871158444405,Stress Market
5775,1609.0,High,458049.9,Retail,114512.475,0.00432904416426112,1982.9182465353897,Stress Market
5074,1557.0,Medium,79084.0,HNI,11862.6,0.006609415168097786,522.6989891538453,Stress Market
5963,1821.0,High,232117.76,Institutional,58029.44,0.006783372878156362,1574.5413177224077,Stress Market
5393,1362.0,High,373180.8000000001,Retail,93295.20000000003,0.050106002798217884,18698.598209041193,Stress Market
5779,1818.0,High,2008.0,HNI,502.0,-0.011754799685026318,-23.60363776753285,Stress Market
5143,1148.0,High,187568.64,Institutional,46892.16,-0.009619939100036353,-1804.398893876643,Stress Market
5453,1186.0,High,188693.25,HNI,47173.3125,-0.011462810528495288,-2162.9549727559934,Stress Market
5339,1226.0,Medium,11081.85,HNI,1662.2775,-0.005965725429923056,-66.11127435559283,Stress Market
5021,1309.0,Medium,224591.64,Institutional,33688.746,-0.006948645527678213,-1560.6076948399152,Stress Market
5127,1622.0,High,11488.84,Retail,2872.21,0.024780330622151035,284.6972536649937,Stress Market
5126,1663.0,Low,230043.24,Institutional,11502.162,0.007502521239949275,1725.9042942067485,Stress Market
5278,1068.0,High,301573.7,Institutional,75393.425,-0.010414925874989526,-3140.8677313463286,Stress Market
5195,1547.0,Low,100534.27999999998,HNI,5026.714,-0.0037617778655211435,-378.1876292301049,Stress Market
5240,1506.0,High,514325.54,HNI,128581.385,0.010428311127728082,5363.5467520567545,Stress Market
5551,1481.0,High,16166.02,HNI,4041.505,-0.010044460885619432,-162.37895556614146,Stress Market
5667,-1.0,High,2769.6,,692.4,0.013658636355110223,37.82895924911327,Stress Market
5272,1640.0,High,67398.54,HNI,16849.635,0.005058460417025994,340.9328467553431,Stress Market
5616,1041.0,High,139597.36000000002,HNI,34899.340000000004,-0.02931488229994464,-4092.280177783,Stress Market
5455,1130.0,Medium,408795.6,HNI,61319.34,0.01927006241596074,7877.516727370119,Stress Market
5557,1523.0,High,506746.5,Retail,126686.625,0.03691755346191043,18707.841005385995,Stress Market
5947,1016.0,High,11568.54,HNI,2892.135,-0.01125577380968772,-130.2128695483248,Stress Market
5131,1199.0,High,102596.3,HNI,25649.075,-0.006754031198719681,-692.938611073204,Stress Market
5061,1921.0,High,107521.05,HNI,26880.2625,0.006717307814498103,722.2519893880412,Stress Market
5918,1488.0,Medium,508900.56,HNI,76335.084,0.004713481479844302,2398.693364642394,Stress Market
5878,1249.0,High,546085.8500000001,HNI,136521.46250000002,0.014170885453456608,7738.520028103489,Stress Market
5296,1390.0,Medium,545489.75,Retail,81823.4625,0.024822454465196195,13540.394480606255,Stress Market
5080,1187.0,Medium,260231.4,HNI,39034.71,-0.0014233667299285927,-370.40471684273956,Stress Market
5678,1097.0,High,46670.85,HNI,11667.7125,-0.014965944890769075,-698.4733691053499,Stress Market
5477,1348.0,High,73449.42,Retail,18362.355,-0.026586384560290544,-1952.7545258502955,Stress Market
5270,1415.0,High,783927.97,Institutional,195981.9925,-0.013618600798838382,-10676.002078473752,Stress Market
5756,1747.0,Medium,23734.430000000004,HNI,3560.1645000000003,0.00030247632551443483,7.179103174579569,Stress Market
5896,1957.0,Low,733463.64,Retail,36673.182,0.009372789317588939,6874.6001698319,Stress Market
5883,1888.0,High,94051.65,HNI,23512.9125,-0.009352225980723428,-879.5922846599066,Stress Market
5451,1709.0,Medium,73892.1,HNI,11083.815,0.003385455419666782,250.15841041555984,Stress Market
5075,1771.0,High,311844.72000000003,Retail,77961.18000000001,0.0006715420785449585,209.41685145207063,Stress Market
5369,1570.0,High,166901.16,HNI,41725.29,0.02476786546896168,4133.785477493649,Stress Market
5065,1574.0,Medium,242177.4,HNI,36326.61,0.03102318911048346,7513.1152784851965,Stress Market
5676,1225.0,Low,260248.41,Retail,13012.4205,-0.0022543438646016032,-586.6894063558225,Stress Market
5830,1258.0,Medium,39923.82,Institutional,5988.572999999999,-0.005173273310218666,-206.53683244797418,Stress Market
5388,1489.0,Low,124410.0,Institutional,6220.5,0.00562080438534536,699.2842735808163,Stress Market
5263,1159.0,High,560357.35,HNI,140089.3375,0.014637829792526228,8202.415512291047,Stress Market
5285,1520.0,High,413243.04,Institutional,103310.76,0.03793414651472067,15676.022025548575,Stress Market
5493,1260.0,Medium,376706.45,Retail,56505.9675,0.007707138223911567,2903.3286799890316,Stress Market
5196,1039.0,High,413939.97,Retail,103484.9925,-0.006185841815741191,-2560.5671756326537,Stress Market
5757,1567.0,Medium,84520.68,HNI,12678.101999999999,0.007787857968307711,658.2350512247862,Stress Market
5193,1039.0,High,426787.2,Retail,106696.8,0.023174071611658156,9890.397135739071,Stress Market
5595,1858.0,Medium,461763.79,Retail,69264.5685,0.010545786174368372,4869.66219240594,Stress Market
5835,1972.0,High,9484.2,Retail,2371.05,0.011145480622145957,105.7059673165567,Stress Market
5327,1261.0,High,28316.68,HNI,7079.17,0.02233349379178308,632.4103969839081,Stress Market
5343,1091.0,High,29612.96,HNI,7403.24,0.024385911808913457,722.1390309608818,Stress Market
5696,1421.0,Low,91257.54,Retail,4562.8769999999995,0.007310794955187636,667.1651630548339,Stress Market
5799,1556.0,High,198878.26,HNI,49719.565,0.013974197751792853,2779.1641337724745,Stress Market
5784,1760.0,High,241.8,HNI,60.45,-0.002342361606337087,-0.5663830364123077,Stress Market
5291,1030.0,Low,65118.78999999999,Retail,3255.9395,0.0011335684321666143,73.816604684887,Stress Market
5234,1671.0,High,75830.51999999999,Retail,18957.629999999997,0.025130179330167136,1905.6345662998253,Stress Market
5444,1988.0,Medium,763135.0,Retail,114470.25,-0.009103228051846834,-6946.991939346133,Stress Market
5759,1524.0,High,24886.37,Retail,6221.5925,0.008373466177458024,208.385177474706,Stress Market
5971,1400.0,Medium,21509.12,Retail,3226.368,-0.004020065747928328,-86.46807658008017,Stress Market
5246,1703.0,High,143571.93,HNI,35892.9825,0.0015748964586963497,226.1109241252002,Stress Market
5422,1078.0,High,90427.26,HNI,22606.815,0.026569037252145974,2402.5652395494894,Stress Market
5886,1083.0,High,19832.4,HNI,4958.1,0.004821981360398067,95.63146313195863,Stress Market
5380,1302.0,Low,497236.43,Institutional,24861.821500000002,0.000632182740780744,314.3442891334326,Stress Market
5456,1868.0,High,28122.300000000003,Institutional,7030.575000000001,-0.026197122819598385,-736.7233470695918,Stress Market
5252,1429.0,High,256831.32,HNI,64207.83,0.015925071320544413,4090.0570883495648,Stress Market
5098,1386.0,Medium,1773.24,HNI,265.986,0.008445810173692905,14.976448432399208,Stress Market
5764,1377.0,High,343568.18,Retail,85892.045,0.044265094466109205,15208.07794324921,Stress Market
5691,1725.0,High,554354.5800000001,Retail,138588.64500000002,-0.005155564699060011,-2858.0109034102393,Stress Market
5115,1788.0,High,64751.23,HNI,16187.8075,0.005383006553278775,348.55629542286124,Stress Market
5402,1337.0,Low,896815.08,Retail,44840.754,0.0016469184185537763,1476.9812732887783,Stress Market
5697,1365.0,Low,197070.09,HNI,9853.504500000001,0.008287266398817373,1633.1723350689156,Stress Market
5313,1085.0,High,325813.19,Institutional,81453.2975,-0.000905910647739042,-295.1576379948236,Stress Market
5922,1115.0,Medium,297440.24,HNI,44616.036,0.004048258309244071,1204.1149230835508,Stress Market
5750,1263.0,Medium,74098.23999999999,HNI,11114.735999999999,0.00799475811659847,592.3975056656614,Stress Market
5120,1083.0,Medium,41024.75,HNI,6153.7125,0.0029393094778762973,120.58443650250562,Stress Market
5029,1317.0,Low,281539.4,Institutional,14076.970000000001,-0.0018321680727526413,-515.827499901935,Stress Market
5579,1355.0,High,131266.00999999998,HNI,32816.502499999995,0.004881799857966152,640.8143889737834,Stress Market
5210,1548.0,Medium,16434.99,Retail,2465.2485,0.013583580998317265,223.2460178715343,Stress Market
5486,1804.0,High,11518.65,Retail,2879.6625,-0.019530305988221204,-224.96275907122416,Stress Market
5124,1561.0,Medium,576018.9199999999,Retail,86402.83799999999,0.002295636089762512,1322.329821138025,Stress Market
5295,1865.0,High,978035.49,Retail,244508.8725,-0.013002416298783464,-12716.824595964672,Stress Market
5121,1937.0,Low,342339.91,Retail,17116.9955,0.006375233144624213,2182.4967409596698,Stress Market
5809,1636.0,High,157080.22,HNI,39270.055,-0.029463738095675495,-4628.170462091088,Stress Market
5361,1642.0,Medium,168633.0,HNI,25294.95,-0.00600706216725906,-1012.9889144513971,Stress Market
5904,1020.0,High,281637.63,Retail,70409.4075,0.008544237501290417,2406.378800020555,Stress Market
5470,1751.0,Medium,45822.9,Retail,6873.435,0.019486288350812085,892.9182424704271,Stress Market
5741,1939.0,Medium,271216.26,Retail,40682.439,-8.900313287585363e-05,-24.139096826872066,Stress Market
5480,1001.0,Medium,168768.6,Institutional,25315.29,-0.00596239432031838,-1006.2649420880846,Stress Market
5562,1292.0,High,148192.77,Retail,37048.1925,0.0386231413888118,5723.670308509668,Stress Market
5907,1604.0,Medium,50437.8,Institutional,7565.67,-0.016676166804994928,-841.1091660769732,Stress Market
5083,1132.0,Low,19588.92,HNI,979.4459999999999,-0.01059402978310041,-207.52560189877127,Stress Market
5884,1885.0,Low,444112.29,Retail,22205.6145,0.002600072250266662,1154.7240412313804,Stress Market
5608,1366.0,High,30955.61,HNI,7738.9025,-0.009041084487052223,-279.8722853582387,Stress Market
5359,1281.0,Medium,6662.83,Retail,999.4245,-0.011554793805568559,-76.98762681155635,Stress Market
5867,1215.0,Medium,146603.34,Retail,21990.501,0.00920027736759224,1348.79139101543,Stress Market
5651,1184.0,Medium,17016.21,Retail,2552.4314999999997,0.003625608565254386,61.69411672416733,Stress Market
5767,1494.0,High,668256.39,HNI,167064.0975,-0.010281572614734568,-6870.726599045383,Stress Market
5916,1851.0,High,350473.7,HNI,87618.425,-0.02460608797341789,-8623.78669456927,Stress Market
5957,1516.0,Low,829144.7999999999,Retail,41457.24,0.0047622866414007235,3948.6252048268743,Stress Market
5707,1939.0,Low,191314.58,Retail,9565.729,0.0036510058897933047,698.4906583833323,Stress Market
5519,1664.0,Medium,462751.98,Retail,69412.79699999999,-0.000490110365352595,-226.7995419854367,Stress Market
5111,1303.0,Medium,442685.47,HNI,66402.82049999999,0.02285964395257199,10119.632227176988,Stress Market
5275,1042.0,High,404982.0,Retail,101245.5,-0.020401695326523053,-8262.319376725958,Stress Market
5190,1363.0,High,540433.02,Retail,135108.255,-0.029510503418494777,-15948.450484177458,Stress Market
5749,1323.0,High,180745.63,Institutional,45186.4075,-0.012838161397624889,-2320.441569855391,Stress Market
5688,1786.0,Medium,914819.76,HNI,137222.964,0.00015296780373402633,139.93796949968907,Stress Market
5515,1105.0,High,754890.3,Retail,188722.575,0.0058667889864538365,4428.782098020833,Stress Market
5483,1684.0,High,212441.64,HNI,53110.41,-0.0038247211571265974,-812.5300351626721,Stress Market
5794,1438.0,High,493457.1,HNI,123364.275,0.008041107930285936,3967.9418000658998,Stress Market
5984,1076.0,High,0.0,Retail,0.0,-0.024030788483808886,-0.0,Stress Market
5437,1166.0,Low,201785.43,Retail,10089.2715,0.007618823020366298,1537.3674792585123,Stress Market
5680,1811.0,High,186857.58,Retail,46714.395,-0.0006430235678513767,-120.15382777167403,Stress Market
5330,1803.0,Low,151776.24,HNI,7588.812,0.005986479157940639,908.6052974305964,Stress Market
5892,1406.0,High,441310.72,HNI,110327.68,0.007854506927554083,3466.27810744388,Stress Market
5755,1006.0,High,213308.02,HNI,53327.005,0.010135064383075678,2161.8905161263942,Stress Market
5726,1525.0,High,42727.1,Institutional,10681.775,0.012395345604644075,529.6171711841878,Stress Market
5318,1265.0,Low,203221.72,Retail,10161.086000000001,0.002638542800086574,536.2092061272098,Stress Market
5458,1579.0,High,47859.78,Retail,11964.945,0.013854455197350879,663.0711777650696,Stress Market
5306,1531.0,Low,508468.95,Retail,25423.447500000002,0.0070457626506621575,3582.551536931404,Stress Market
5020,1982.0,High,90611.26,Retail,22652.815,0.004930423394029403,446.75187606648063,Stress Market
5427,1740.0,Medium,9499.28,HNI,1424.892,0.009208045091062147,87.46979857262484,Stress Market
5165,1470.0,High,81613.78,Retail,20403.445,-0.0007947138857445344,-64.85960423409956,Stress Market
5906,1464.0,High,11191.68,HNI,2797.92,0.029802344308989457,333.53830075603116,Stress Market
5685,1496.0,High,60699.27,HNI,15174.8175,-0.012527846041185394,-760.4311093723434,Stress Market
5426,1793.0,Medium,174074.56,HNI,26111.183999999997,0.022311285194929788,3883.827153341917,Stress Market
5675,1743.0,High,310183.41000000003,HNI,77545.85250000001,0.0001968409871131318,61.05680861051729,Stress Market
5863,1744.0,Low,19020.33,Retail,951.0165000000002,-0.0067538755105902406,-128.46094099034488,Stress Market
5713,1119.0,Medium,556671.29,Retail,83500.69350000001,0.0022372529789294712,1245.4145018370116,Stress Market
5800,1991.0,Low,186775.08,Retail,9338.753999999999,-0.003005258287374404,-561.3073570450173,Stress Market
5140,1222.0,Low,200331.92,HNI,10016.596000000001,0.004603217744943621,922.171449022626,Stress Market
5110,1766.0,Medium,633659.52,Retail,95048.928,-0.007131487751628694,-4518.9351055829175,Stress Market
5580,1287.0,Low,353388.3,Retail,17669.415,-0.0018309171660738986,-647.0247047596727,Stress Market
5684,1038.0,High,83831.75,HNI,20957.9375,-0.03679081461891062,-3084.2383734288605,Stress Market
5951,1702.0,High,163581.16,HNI,40895.29,-0.008046126384981535,-1316.1946875618862,Stress Market
5045,1922.0,Low,168220.08,Retail,8411.003999999999,-0.011719396633144783,-1971.437839179346,Stress Market
5170,1112.0,High,535201.38,Retail,133800.345,-0.030678056469714467,-16418.938158309113,Stress Market
5565,1301.0,Low,380731.76,Retail,19036.588,0.004202073280721487,1599.8627558180658,Stress Market
5229,1147.0,Low,502252.8,Retail,25112.64,0.004329000793254161,2174.2527696141233,Stress Market
5998,1446.0,Medium,42021.58,HNI,6303.237,0.005805490741419577,243.95589362982207,Stress Market
5315,1475.0,Low,28161.15,HNI,1408.0575000000001,-0.004434880715646065,-124.8913410654162,Stress Market
5607,1553.0,Low,87731.44,HNI,4386.572,0.00016144321929010075,14.163646106556316,Stress Market
5853,1886.0,High,147263.67,HNI,36815.9175,0.0009279492181886319,136.6532074440887,Stress Market
5908,1356.0,Low,403968.72,HNI,20198.436,-0.005391823445962712,-2178.1280159315456,Stress Market
5265,1029.0,High,20132.17,Retail,5033.0425,0.031067966035343012,625.4655737777515,Stress Market
5568,1201.0,High,533935.3500000001,Institutional,133483.83750000002,0.01854724581151343,9903.03018390646,Stress Market
5233,1761.0,High,377362.16,Institutional,94340.54,-0.0034192834765932787,-1290.308198379549,Stress Market
5146,1358.0,High,32838.15,Retail,8209.5375,0.0015377167798906156,50.49577427556502,Stress Market
5532,1138.0,Low,696074.4,Retail,34803.72,0.0014419140397377624,1003.6794500620392,Stress Market
5331,1852.0,Medium,1082.8,Retail,162.42,-0.02380081842109149,-25.771526186357864,Stress Market
5901,1090.0,High,512592.29,HNI,128148.0725,-0.003943547650411938,-2021.4321208487747,Stress Market
5103,1516.0,High,195896.87,Retail,48974.2175,-0.01263968495995597,-2476.07472144145,Stress Market
5999,1081.0,High,702392.48,HNI,175598.12,-0.01903240019789831,-13368.214775354285,Stress Market
5885,1510.0,High,135131.8,Retail,33782.95,-0.004622005857719098,-624.5799711641256,Stress Market
5136,1320.0,Low,48397.16,HNI,2419.858,0.009388432634247613,454.37347634890324,Stress Market
5589,1649.0,Low,374920.2,HNI,18746.010000000002,0.0036042143063350495,1351.292748573998,Stress Market
5316,1310.0,High,364195.34,Retail,91048.835,-0.010423579795655936,-3796.219187696044,Stress Market
5476,1949.0,High,15492.78,Institutional,3873.195,0.012451655627123172,192.91076126678135,Stress Market
